data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-11-01,1065,F,N,S,1,Assalariado,Médio,Casado,Casa,28,7.6,3.0,4238.44,False
2015-05-01,15403,F,N,N,1,Assalariado,Superior completo,Casado,Casa,28,4.120547945205479,3.0,9536.63,False
2015-06-01,3343,F,N,N,0,Empresário,Superior incompleto,Casado,Casa,27,6.408219178082192,2.0,10456.75,False
2015-06-01,2996,F,N,S,2,Assalariado,Médio,Casado,Casa,37,4.635616438356164,4.0,9631.73,False
2016-01-01,14282,M,S,S,1,Empresário,Médio,Casado,Casa,34,10.046575342465754,3.0,4117.42,False
2015-07-01,7542,F,N,S,1,Empresário,Superior completo,Casado,Casa,35,5.35068493150685,3.0,11301.97,False
2015-03-01,12837,F,N,S,0,Assalariado,Médio,Casado,Aluguel,43,24.8,2.0,65411.33,False
2015-01-01,3519,F,S,S,1,Empresário,Superior incompleto,União,Casa,42,1.9342465753424656,3.0,5183.03,False
2015-04-01,11990,M,S,S,0,Assalariado,Superior completo,Casado,Casa,57,14.084931506849315,2.0,13800.97,False
2015-08-01,9004,F,N,S,1,Assalariado,Médio,Casado,Casa,31,4.863013698630137,3.0,21991.95,False
2015-04-01,14153,F,N,N,0,Servidor público,Médio,Casado,Com os pais,33,0.536986301369863,2.0,7843.05,False
2015-09-01,16283,F,N,N,0,Assalariado,Superior incompleto,Casado,Com os pais,38,17.553424657534247,2.0,84643.61,False
2015-12-01,9436,F,N,N,0,Assalariado,Médio,Casado,Casa,51,9.936986301369863,2.0,4702.69,False
2015-03-01,5583,M,N,N,0,Assalariado,Médio,Casado,Casa,50,19.96712328767123,2.0,13090.48,False
2015-01-01,2685,M,N,S,1,Empresário,Médio,Solteiro,Casa,39,5.30958904109589,2.0,2240.53,True
2015-08-01,14707,F,S,N,1,Assalariado,Médio,Casado,Casa,50,6.802739726027397,3.0,12394.77,False
2016-02-01,4174,F,N,S,0,Assalariado,Médio,Solteiro,Casa,47,5.846575342465753,1.0,1301.55,True
2015-06-01,1047,F,S,S,1,Assalariado,Médio,Casado,Casa,41,9.01917808219178,3.0,35021.45,False
2015-07-01,9082,F,N,S,0,Pensionista,Médio,Separado,Casa,59,,1.0,63755.33,False
2015-03-01,5137,M,N,S,1,Assalariado,Fundamental,Casado,Casa,28,4.635616438356164,3.0,7246.21,False
2016-02-01,7812,F,S,S,0,Assalariado,Médio,Casado,Casa,46,19.9013698630137,2.0,47232.33,False
2016-02-01,9136,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,4593.18,False
2016-01-01,11667,M,N,S,2,Assalariado,Médio,Casado,Casa,35,1.073972602739726,4.0,986.54,True
2015-09-01,16570,M,N,N,1,Servidor público,Médio,Casado,Governamental,41,18.81095890410959,3.0,74343.33,False
2015-01-01,163,F,N,N,0,Assalariado,Médio,União,Casa,41,13.194520547945206,2.0,11197.44,False
2015-04-01,1539,F,N,N,0,Pensionista,Médio,Viúvo,Casa,57,,1.0,8901.2,False
2016-02-01,12683,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,2056.36,True
2016-01-01,15218,F,N,N,0,Empresário,Médio,Separado,Casa,40,1.4493150684931506,1.0,521.4,True
2015-03-01,3971,F,N,S,0,Assalariado,Médio,Casado,Casa,40,3.4356164383561643,2.0,4166.24,False
2015-04-01,16205,F,N,S,0,Assalariado,Fundamental,Casado,Casa,45,6.715068493150685,2.0,16906.74,False
2015-10-01,2236,F,N,S,0,Assalariado,Médio,Casado,Casa,46,1.841095890410959,2.0,6442.22,False
2016-01-01,1859,M,S,S,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,4252.59,False
2015-03-01,8037,M,S,S,0,Assalariado,Médio,Casado,Aluguel,46,2.468493150684932,2.0,13373.39,False
2015-11-01,5440,M,N,S,0,Assalariado,Médio,Solteiro,Casa,26,1.178082191780822,1.0,3370.02,False
2015-01-01,6886,F,N,S,1,Assalariado,Superior completo,Casado,Casa,58,39.65205479452055,3.0,202491.67,False
2016-02-01,3380,M,N,S,1,Empresário,Médio,Solteiro,Casa,36,3.408219178082192,2.0,2878.53,False
2015-02-01,9078,F,S,S,1,Assalariado,Médio,Casado,Casa,44,5.778082191780822,3.0,2327.95,True
2015-07-01,1052,F,S,S,1,Assalariado,Médio,Casado,Casa,48,1.0986301369863014,3.0,10873.74,False
2015-03-01,14640,F,N,S,1,Empresário,Médio,Casado,Casa,44,16.643835616438356,3.0,13960.18,False
2015-01-01,7193,F,S,S,0,Assalariado,Superior completo,Casado,Casa,48,6.712328767123288,2.0,4187.72,False
2015-08-01,4359,F,S,S,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273972,3.0,102190.19,False
2015-05-01,15161,M,S,S,1,Assalariado,Médio,Casado,Casa,44,2.5342465753424657,3.0,9886.94,False
2015-10-01,3569,F,N,S,0,Assalariado,Médio,Casado,Casa,54,12.194520547945206,2.0,40507.95,False
2015-05-01,15980,M,N,S,0,Assalariado,Médio,Casado,Casa,59,10.967123287671232,2.0,70624.18,False
2016-01-01,3049,F,N,S,0,Pensionista,Médio,Viúvo,Casa,65,,1.0,6205.57,False
2016-03-01,9697,F,N,S,0,Assalariado,Médio,Casado,Casa,50,11.26849315068493,2.0,2750.24,False
2015-06-01,404,F,S,S,0,Servidor público,Médio,Casado,Casa,56,10.610958904109587,2.0,34324.89,False
2015-02-01,5237,F,N,N,0,Assalariado,Superior completo,Casado,Casa,39,3.432876712328768,2.0,6512.53,False
2015-04-01,1055,F,S,S,1,Assalariado,Médio,Casado,Casa,48,1.0986301369863014,3.0,4171.93,False
2015-10-01,10747,M,N,N,0,Empresário,Superior completo,Casado,Casa,50,5.602739726027397,2.0,31716.44,False
2015-01-01,11329,M,S,S,0,Pensionista,Médio,Casado,Casa,42,,2.0,2912.77,True
2015-11-01,3885,M,S,S,0,Assalariado,Médio,Casado,Com os pais,44,8.523287671232877,2.0,7093.72,False
2015-01-01,10863,F,N,N,0,Assalariado,Médio,Separado,Casa,43,10.01917808219178,1.0,2785.38,False
2015-03-01,4398,F,N,N,1,Empresário,Superior completo,Separado,Casa,40,7.761643835616439,2.0,6209.62,False
2015-12-01,15358,F,S,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,1296.92,False
2015-10-01,2719,F,N,S,0,Assalariado,Médio,Casado,Casa,36,4.391780821917808,2.0,8964.12,False
2015-08-01,6232,F,S,S,2,Empresário,Superior completo,Casado,Casa,43,1.578082191780822,4.0,4400.11,True
2015-11-01,5670,F,N,N,0,Empresário,Superior completo,Casado,Casa,40,22.216438356164385,2.0,81358.98,False
2015-08-01,12864,M,S,S,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,23280.22,False
2016-01-01,4421,M,S,N,0,Pensionista,Médio,União,Casa,60,,2.0,5361.42,False
2015-09-01,16110,F,S,S,0,Empresário,Superior completo,Casado,Casa,39,5.126027397260274,2.0,3800.97,False
2015-01-01,1441,F,N,S,1,Assalariado,Superior completo,Casado,Casa,32,2.0027397260273974,3.0,3239.25,False
2015-03-01,16607,F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,1891.31,False
2015-11-01,11103,M,S,S,2,Assalariado,Médio,Casado,Casa,53,6.594520547945206,4.0,10217.13,False
2015-10-01,13755,F,N,S,0,Servidor público,Médio,Solteiro,Casa,27,8.29041095890411,1.0,6178.26,True
2015-09-01,8752,F,N,S,0,Servidor público,Médio,Casado,Casa,48,6.449315068493151,2.0,124637.39,False
2015-09-01,16136,F,N,N,0,Pensionista,Superior completo,União,Casa,56,,2.0,6537.63,False
2015-04-01,9002,F,S,N,0,Servidor público,Médio,Casado,Casa,53,32.71232876712329,2.0,135654.33,False
2016-02-01,7412,F,S,S,1,Assalariado,Superior completo,União,Com os pais,36,3.5534246575342467,3.0,703.95,False
2015-07-01,1997,M,S,S,2,Assalariado,Superior completo,Casado,Casa,34,4.008219178082192,4.0,26551.66,False
2016-03-01,5456,F,N,S,0,Assalariado,Médio,Solteiro,Casa,54,23.02739726027397,1.0,27140.1,False
2015-11-01,12704,F,N,S,0,Assalariado,Médio,Casado,Casa,35,6.367123287671233,2.0,6159.57,False
2015-02-01,14989,M,S,S,0,Assalariado,Superior completo,Casado,Casa,64,20.53150684931507,2.0,11534.96,False
2015-07-01,6973,M,N,N,0,Assalariado,Médio,Casado,Casa,32,11.632876712328768,2.0,34861.69,False
2016-01-01,4628,F,S,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,2763.1,False
2015-10-01,12113,F,S,N,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,2459.48,False
2015-03-01,7297,F,N,S,1,Empresário,Médio,Casado,Casa,33,0.3753424657534246,3.0,1902.47,False
2015-06-01,10,M,S,S,3,Assalariado,Médio,Casado,Casa,34,3.186301369863014,5.0,8257.69,False
2015-01-01,7480,F,S,S,0,Empresário,Médio,Casado,Casa,36,1.484931506849315,2.0,2283.1,False
2015-02-01,9876,F,N,S,0,Servidor público,Superior completo,Casado,Casa,41,12.602739726027398,2.0,7268.53,False
2015-04-01,1453,M,N,S,0,Empresário,Médio,Separado,Casa,34,2.6794520547945204,1.0,14216.46,False
2015-02-01,8127,M,S,S,0,Assalariado,Médio,Casado,Casa,53,2.7205479452054795,2.0,4035.77,False
2016-03-01,9558,F,N,N,0,Assalariado,Médio,União,Casa,42,0.8465753424657534,2.0,416.27,False
2015-12-01,13763,F,N,S,1,Empresário,Médio,Solteiro,Casa,25,3.536986301369863,2.0,2158.19,True
2015-04-01,10055,F,S,N,0,Assalariado,Médio,Casado,Casa,44,4.049315068493151,2.0,510.07,True
2016-02-01,2002,M,S,S,0,Assalariado,Superior completo,Solteiro,Casa,40,5.676712328767123,1.0,6217.8,False
2016-03-01,4018,M,N,S,1,Assalariado,Médio,Casado,Casa,43,3.3808219178082197,3.0,1431.33,True
2015-06-01,10598,F,N,S,0,Assalariado,Médio,Viúvo,Casa,54,13.517808219178082,1.0,94910.22,False
2015-11-01,586,F,N,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,3788.43,False
2015-07-01,6590,F,N,S,3,Servidor público,Superior completo,Casado,Casa,43,20.27671232876712,5.0,184900.67,False
2015-01-01,6270,F,S,N,0,Assalariado,Médio,Solteiro,Casa,26,0.8301369863013699,1.0,1289.45,False
2015-08-01,10749,F,N,N,0,Assalariado,Médio,Casado,Com os pais,35,0.9315068493150684,2.0,7126.79,True
2015-02-01,6720,M,S,N,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,1461.3,False
2015-10-01,7957,F,N,N,1,Assalariado,Médio,Casado,Casa,45,19.065753424657533,3.0,9790.7,True
2015-01-01,883,F,N,S,0,Assalariado,Médio,Casado,Casa,50,18.605479452054794,2.0,3814.6,False
2015-10-01,443,F,N,S,0,Assalariado,Médio,Casado,Casa,45,12.531506849315068,2.0,23944.64,False
2015-10-01,13759,M,S,N,0,Assalariado,Superior completo,Casado,Casa,49,1.9534246575342469,2.0,9009.29,False
2015-07-01,5781,F,S,S,0,Pensionista,Médio,Casado,Casa,56,,2.0,18977.87,False
2015-07-01,9853,M,N,N,0,Servidor público,Superior completo,Casado,Governamental,55,2.0986301369863014,2.0,18406.88,False
2015-09-01,15905,F,S,S,1,Empresário,Médio,Casado,Casa,42,6.7972602739726025,3.0,2903.43,False
2016-01-01,2239,F,S,N,0,Empresário,Médio,Casado,Casa,51,15.432876712328769,2.0,8837.62,False
2015-08-01,10280,M,S,N,1,Assalariado,Médio,Casado,Com os pais,32,9.967123287671232,3.0,18066.84,False
2015-06-01,12354,M,S,S,0,Assalariado,Médio,Solteiro,Casa,26,2.276712328767123,1.0,12034.54,False
2015-10-01,5566,M,N,N,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,25809.47,False
2015-09-01,3606,F,N,S,0,Empresário,Médio,Solteiro,Casa,49,1.5205479452054795,1.0,8867.58,False
2015-11-01,5202,F,N,S,1,Assalariado,Médio,Casado,Casa,41,2.32054794520548,3.0,1384.94,False
2015-11-01,3507,F,N,S,1,Assalariado,Médio,Separado,Casa,50,20.284931506849315,2.0,13976.9,False
2015-09-01,4786,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,42,6.021917808219178,1.0,8299.32,False
2015-10-01,9015,F,S,N,2,Empresário,Superior completo,Casado,Casa,36,10.2,4.0,23050.65,False
2015-10-01,9246,F,S,S,0,Assalariado,Superior completo,União,Casa,31,5.512328767123288,2.0,16480.55,False
2015-08-01,8958,F,N,S,0,Pensionista,Médio,Viúvo,Casa,67,,1.0,11474.01,False
2016-02-01,16182,M,S,S,0,Assalariado,Superior completo,Casado,Com os pais,33,7.128767123287672,2.0,4239.54,False
2016-02-01,16284,F,N,N,0,Assalariado,Superior incompleto,Casado,Com os pais,38,17.553424657534247,2.0,7245.59,False
2015-11-01,4622,F,S,N,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,14256.74,False
2016-03-01,8910,F,N,S,0,Assalariado,Médio,Casado,Casa,43,7.887671232876713,2.0,2227.17,False
2015-11-01,15187,M,S,S,0,Assalariado,Superior incompleto,Casado,Casa,29,3.956164383561644,2.0,4863.87,False
2015-08-01,4975,M,S,S,0,Empresário,Médio,Casado,Aluguel,46,5.550684931506849,2.0,22157.01,False
2015-10-01,10937,M,S,N,0,Assalariado,Médio,Casado,Casa,27,3.602739726027397,2.0,16125.77,False
2016-03-01,1627,M,S,N,1,Assalariado,Médio,Casado,Casa,28,5.145205479452055,3.0,4275.31,False
2015-05-01,6732,M,S,S,0,Empresário,Médio,Solteiro,Casa,26,4.293150684931507,1.0,8655.81,True
2015-06-01,13451,M,S,N,0,Assalariado,Médio,Casado,Casa,56,11.189041095890412,2.0,53992.53,False
2015-11-01,15864,F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,4379.28,False
2016-01-01,9418,F,N,N,0,Assalariado,Médio,Solteiro,Casa,32,2.6794520547945204,1.0,474.51,True
2015-03-01,5183,M,N,S,1,Assalariado,Médio,União,Casa,36,1.4904109589041097,3.0,8347.25,False
2016-01-01,8778,F,N,S,2,Assalariado,Superior completo,Casado,Casa,27,7.410958904109589,4.0,5460.61,False
2015-08-01,3489,F,S,S,0,Servidor público,Superior completo,Separado,Casa,46,22.115068493150684,1.0,329206.34,False
2016-03-01,11751,M,N,N,1,Servidor público,Superior incompleto,Casado,Com os pais,33,1.5753424657534247,3.0,2661.08,False
2015-12-01,14887,F,N,N,0,Pensionista,Médio,Solteiro,Casa,64,,1.0,5289.34,False
2015-06-01,3042,F,N,S,0,Assalariado,Médio,Casado,Casa,52,23.145205479452056,2.0,244514.19,False
2015-06-01,11696,M,S,N,0,Empresário,Médio,Casado,Casa,39,0.8273972602739726,2.0,28236.04,False
2015-10-01,11454,F,N,S,0,Empresário,Médio,Casado,Casa,63,12.438356164383562,2.0,43763.01,False
2015-07-01,4971,F,N,S,0,Pensionista,Médio,Solteiro,Casa,63,,1.0,29717.87,False
2016-02-01,16462,F,N,S,0,Pensionista,Médio,Viúvo,Casa,60,,1.0,3551.82,False
2015-12-01,9204,F,N,S,0,Servidor público,Médio,Casado,Casa,34,10.178082191780822,2.0,8270.07,False
2015-02-01,5342,F,N,S,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,3631.58,False
2015-07-01,2374,M,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,11917.06,False
2015-03-01,15956,F,S,S,0,Assalariado,Superior completo,União,Casa,54,12.131506849315068,2.0,39419.5,False
2016-03-01,9610,F,N,S,0,Pensionista,Médio,Solteiro,Casa,62,,1.0,2200.62,True
2015-12-01,1656,M,S,S,2,Empresário,Superior completo,Casado,Casa,37,5.7315068493150685,4.0,12120.14,False
2015-05-01,4324,M,S,S,0,Assalariado,Médio,Casado,Casa,33,4.008219178082192,2.0,17934.91,False
2016-03-01,7756,M,S,S,1,Empresário,Médio,Solteiro,Casa,33,7.93972602739726,2.0,5220.21,False
2015-03-01,9324,F,N,N,0,Assalariado,Médio,Casado,Com os pais,54,3.263013698630137,2.0,3853.62,False
2015-05-01,10682,M,S,S,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136986,2.0,44981.03,False
2015-09-01,8472,M,N,S,0,Empresário,Superior completo,Casado,Casa,52,20.315068493150687,2.0,154013.07,False
2016-01-01,477,F,S,S,1,Assalariado,Médio,Casado,Casa,34,15.786301369863011,3.0,10101.34,False
2015-08-01,4014,F,N,S,0,Assalariado,Superior incompleto,Casado,Casa,32,12.556164383561644,2.0,62881.36,False
2015-11-01,13328,F,N,N,1,Empresário,Médio,Casado,Governamental,49,9.931506849315069,3.0,23735.47,False
2015-05-01,12822,F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,18247.18,False
2015-05-01,2118,F,S,S,0,Empresário,Superior completo,Casado,Com os pais,34,14.095890410958903,2.0,62346.32,False
2015-12-01,1147,M,N,S,0,Pensionista,Médio,Casado,Casa,55,,2.0,5712.81,False
2016-02-01,12460,M,S,N,1,Empresário,Médio,Casado,Casa,45,10.536986301369865,3.0,3239.28,False
2016-01-01,3060,M,S,S,0,Assalariado,Médio,Casado,Casa,30,6.550684931506849,2.0,9345.59,False
2016-02-01,11010,F,S,S,1,Empresário,Médio,Casado,Casa,27,0.3506849315068493,3.0,1528.51,False
2016-01-01,1752,M,S,N,2,Assalariado,Médio,Casado,Casa,40,6.06027397260274,4.0,7420.31,False
2015-07-01,1573,F,N,N,0,Pensionista,Médio,Solteiro,Casa,57,,1.0,12043.1,False
2015-07-01,7458,F,S,N,1,Servidor público,Médio,Casado,Governamental,38,19.3972602739726,3.0,55168.58,False
2015-09-01,8307,F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,61,8.136986301369863,1.0,22418.95,False
2016-01-01,15384,F,S,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,2144.96,True
2015-05-01,14871,F,N,N,0,Pensionista,Médio,União,Casa,63,,2.0,13242.75,False
2015-10-01,10521,F,S,S,0,Empresário,Médio,Casado,Casa,33,4.008219178082192,2.0,2223.15,False
2015-07-01,5838,F,N,S,0,Servidor público,Superior completo,Viúvo,Casa,45,22.3972602739726,1.0,39870.98,False
2015-02-01,14329,F,N,S,0,Pensionista,Fundamental,Casado,Casa,53,,2.0,2588.18,False
2015-04-01,16088,F,N,S,0,Empresário,Médio,Casado,Casa,32,5.715068493150685,2.0,13036.89,False
2015-06-01,10068,M,S,S,0,Assalariado,Médio,Casado,Casa,35,2.0465753424657533,2.0,12741.16,False
2016-02-01,1346,F,N,S,0,Assalariado,Superior completo,União,Casa,30,6.934246575342466,2.0,10558.57,False
2015-02-01,9731,F,N,S,1,Assalariado,Médio,Casado,Casa,35,9.12054794520548,3.0,17439.35,False
2015-01-01,12126,M,N,S,0,Pensionista,Superior completo,Casado,Casa,53,,2.0,22279.34,False
2015-10-01,5417,F,S,N,1,Assalariado,Superior completo,Solteiro,Casa,27,4.432876712328767,2.0,15688.2,True
2015-06-01,10477,M,S,N,0,Empresário,Médio,Solteiro,Com os pais,25,0.2958904109589041,1.0,4731.17,False
2015-05-01,14796,F,N,N,0,Assalariado,Médio,Casado,Casa,47,4.550684931506849,2.0,10788.82,False
2015-08-01,784,F,N,N,0,Empresário,Superior completo,Casado,Casa,30,7.027397260273973,2.0,10912.63,False
2015-10-01,9235,F,N,S,0,Assalariado,Médio,Solteiro,Aluguel,46,1.8438356164383565,1.0,5280.7,False
2015-05-01,2405,F,N,N,0,Empresário,Médio,Casado,Casa,65,16.621917808219177,2.0,39728.72,False
2015-11-01,3638,M,N,N,1,Empresário,Superior completo,Casado,Casa,43,3.4876712328767123,3.0,9693.59,False
2015-08-01,5288,M,S,S,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013698,3.0,13941.69,False
2015-05-01,8670,F,N,S,0,Assalariado,Médio,Casado,Casa,51,8.158904109589042,2.0,8100.8,False
2015-02-01,16534,M,S,N,0,Pensionista,Superior completo,Solteiro,Casa,38,10.082191780821915,1.0,2705.04,False
2015-03-01,11077,F,N,N,2,Assalariado,Médio,Casado,Casa,41,8.931506849315069,4.0,10121.45,False
2015-12-01,14016,M,S,N,2,Assalariado,Médio,Casado,Casa,43,10.375342465753423,4.0,7564.01,False
2016-01-01,4657,M,S,S,1,Assalariado,Superior completo,Casado,Governamental,42,0.4383561643835616,3.0,3168.18,False
2015-01-01,3716,F,N,S,1,Pensionista,Médio,Casado,Casa,51,,3.0,5881.34,False
2016-03-01,7031,F,N,S,0,Empresário,Médio,Casado,Casa,53,4.7972602739726025,2.0,5757.5,False
2016-02-01,442,F,N,S,0,Assalariado,Médio,Casado,Casa,45,12.531506849315068,2.0,9940.23,False
2015-06-01,10873,F,N,N,0,Empresário,Médio,Casado,Casa,48,5.52054794520548,2.0,32839.84,False
2016-02-01,6153,F,S,S,0,Empresário,Médio,Solteiro,Casa,33,3.9178082191780814,1.0,3264.2,False
2015-05-01,4159,F,N,S,1,Empresário,Médio,Casado,Com os pais,30,6.632876712328767,3.0,42328.65,False
2015-04-01,8889,F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,9211.87,False
2016-01-01,6109,M,S,S,0,Assalariado,Médio,Casado,Casa,57,3.994520547945205,2.0,898.29,False
2016-02-01,4606,M,S,S,2,Assalariado,Médio,Casado,Casa,33,0.6821917808219178,4.0,1178.96,False
2015-10-01,12576,F,N,N,0,Assalariado,Médio,Casado,Casa,51,25.54794520547945,2.0,71238.74,False
2016-01-01,10448,F,N,S,0,Assalariado,Médio,Viúvo,Casa,35,6.216438356164384,1.0,3113.19,False
2015-12-01,2856,F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,3477.27,False
2015-07-01,690,F,N,S,0,Assalariado,Médio,Casado,Casa,58,2.7753424657534245,2.0,15998.26,False
2015-03-01,6049,F,N,S,0,Assalariado,Médio,União,Casa,56,0.3013698630136986,2.0,3593.72,False
2015-12-01,9841,F,N,N,0,Assalariado,Médio,Casado,Casa,28,6.013698630136986,2.0,3110.62,False
2016-01-01,15613,F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,45,1.0328767123287672,1.0,824.46,False
2015-07-01,9118,F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,26943.98,False
2015-03-01,8557,F,N,S,1,Assalariado,Superior completo,Casado,Casa,50,27.654794520547945,3.0,29305.22,False
2015-03-01,14233,M,N,S,0,Assalariado,Médio,Solteiro,Casa,45,3.5397260273972604,1.0,2883.27,False
2015-02-01,12969,F,N,N,0,Empresário,Fundamental,Casado,Governamental,52,0.6328767123287671,2.0,1374.4,True
2015-09-01,7683,M,S,S,3,Assalariado,Médio,Casado,Casa,43,13.10958904109589,5.0,15239.22,False
2015-03-01,4041,F,S,S,1,Assalariado,Médio,Casado,Casa,46,0.8821917808219178,3.0,1587.08,False
2016-03-01,6096,M,S,S,4,Assalariado,Superior completo,Casado,Casa,31,4.750684931506849,6.0,5703.1,False
2015-04-01,10985,F,S,N,2,Assalariado,Superior completo,União,Governamental,30,3.5205479452054798,4.0,3083.73,False
2016-03-01,11746,F,N,S,0,Assalariado,Médio,Casado,Casa,27,6.846575342465753,2.0,2193.89,False
2016-02-01,12209,M,S,S,2,Assalariado,Médio,Casado,Casa,51,8.01917808219178,4.0,2697.81,False
2015-01-01,2236,F,N,S,0,Assalariado,Médio,Casado,Casa,46,1.841095890410959,2.0,2304.25,False
2016-01-01,2548,F,S,S,1,Assalariado,Médio,Casado,Casa,38,15.232876712328768,3.0,16845.84,False
2016-02-01,5061,F,N,S,0,Assalariado,Médio,Casado,Casa,55,8.471232876712328,2.0,3804.64,False
2015-09-01,13844,M,S,N,0,Empresário,Superior completo,Casado,Casa,44,2.2,2.0,6218.05,False
2016-03-01,9737,M,N,N,0,Assalariado,Médio,Casado,Casa,28,3.4493150684931506,2.0,5415.78,False
2015-05-01,3707,M,S,N,0,Servidor público,Superior completo,Casado,Casa,27,5.268493150684932,2.0,9561.99,False
2015-11-01,12599,M,S,S,0,Servidor público,Superior completo,Casado,Casa,32,6.701369863013698,2.0,13046.39,False
2015-02-01,10993,F,S,N,0,Assalariado,Médio,Casado,Casa,35,12.608219178082193,2.0,7382.71,False
2016-03-01,9603,F,N,N,1,Assalariado,Médio,Casado,Casa,33,9.432876712328769,3.0,3571.46,False
2015-03-01,5893,M,N,N,0,Empresário,Médio,Casado,Casa,37,10.808219178082192,2.0,21611.27,False
2015-12-01,2776,F,S,S,1,Assalariado,Médio,Casado,Casa,35,3.558904109589041,3.0,6881.59,False
2015-02-01,323,F,S,N,0,Empresário,Superior completo,Casado,Casa,52,20.03835616438356,2.0,86259.11,False
2015-03-01,7683,M,S,S,3,Assalariado,Médio,Casado,Casa,43,13.10958904109589,5.0,7353.31,False
2015-04-01,11446,F,N,S,0,Pensionista,Médio,Casado,Casa,55,,2.0,5045.1,False
